ccn,hospital_name,created,status,measure_from_date,measure_to_date,m_1a,m_1b,m_1c,m_2a,m_2b,m_2c,m_3a,m_3b,m_3c,m_4
330169,Mount Sinai Beth Israel Hospital,2022-01-04 16:51:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
330046,Mount Sinai Morningside Hospital,2022-01-04 16:50:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
330024,Mount Sinai Hospital,2022-01-04 16:48:00,Measures Submitted,2021-12-01,2021-12-31,4,0,0,0,0,0,0,0,0,Yes
50503,Scripps Memorial Hospital Encinitas,2022-01-04 16:22:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
220071,Massachusetts General Hospital,2022-01-04 09:34:00,Measures Submitted,2021-12-01,2021-12-31,8,4,3,0,0,0,1,1,0,Yes
220100,South Shore Health,2022-01-04 08:43:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
390048,Geisinger Lewistown Hospital,2022-01-03 20:18:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2022-01-03 20:17:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2022-01-03 20:17:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2022-01-03 20:16:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
440082,Saint Thomas West Hospital,2022-01-03 18:29:00,Measures Submitted,2021-12-01,2021-12-31,2,0,0,0,0,0,0,0,0,Yes
240057,Abbott Northwestern Hospital,2022-01-03 17:48:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
460009,University of Utah Health and Huntsman Cancer Institute,2022-01-03 17:47:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2022-01-03 17:47:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2022-01-03 17:46:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2022-01-03 17:41:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
260020,Mercy Hospital St. Louis,2022-01-03 17:40:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
420078,Greenville Memorial Hospital,2022-01-03 15:07:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
440176,Indian Path Community Hospital,2022-01-03 13:56:00,Measures Submitted,2020-11-23,2020-12-31,0,0,0,0,0,0,0,0,0,No
440012,Bristol Regional Medical Center,2022-01-03 13:55:00,Measures Submitted,2020-11-23,2020-12-31,0,0,0,0,0,0,0,0,0,No
440063,Johnson City Medical Center,2022-01-03 13:53:00,Measures Submitted,2020-11-23,2020-12-31,0,0,0,0,0,0,0,0,0,No
440017,Holston Valley Medical Center,2022-01-03 13:52:00,Measures Submitted,2020-11-23,2020-12-31,0,0,0,0,0,0,0,0,0,No
520037,Marshfield Medical Center-Marshfield,2022-01-03 11:35:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
150056,Indiana University Health Methodist Hospital,2022-01-03 08:08:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
50503,Scripps Memorial Hospital Encinitas,2021-12-17 12:08:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
330394,United Health Services Hospitals,2021-12-16 15:21:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
440063,Johnson City Medical Center,2021-12-13 14:40:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
440017,Holston Valley Medical Center,2021-12-13 14:39:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
440176,Indian Path Community Hospital,2021-12-13 14:37:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
440012,Bristol Regional Medical Center,2021-12-13 14:35:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
320021,Presbyterian Hospital/Presbyterian Healthcare Services,2021-12-08 17:35:00,Measures Submitted,2021-11-01,2021-11-30,5,0,0,0,0,0,0,0,0,Yes
50301,Adventist Health Ukiah Valley,2021-12-08 15:17:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2021-12-07 17:55:00,Measures Submitted,2021-11-01,2021-11-30,5,7,3,0,0,0,0,0,0,Yes
50121,Hanford Community Hospital dba Adventist Health Hanford,2021-12-07 17:52:00,Measures Submitted,2021-11-01,2021-11-30,1,7,1,0,0,0,0,0,0,Yes
340173,WakeMed Health and Hospitals- Cary,2021-12-07 14:48:00,Measures Submitted,2021-11-01,2021-11-30,2,0,0,0,0,0,0,0,0,Yes
340069,WakeMed Health and Hospitals- Raleigh,2021-12-07 14:41:00,Measures Submitted,2021-11-01,2021-11-30,2,0,0,0,0,0,0,0,0,Yes
140067,OSF Saint Francis Medical Center,2021-12-07 09:14:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
220110,Brigham and Women's Hospital,2021-12-06 17:15:00,Measures Submitted,2021-11-01,2021-11-30,13,6,3,0,0,0,1,0,0,Yes
340166,Atrium Health University,2021-12-06 16:35:00,Measures Submitted,2021-11-01,2021-11-30,3,0,0,1,0,0,1,0,0,Yes
340145,Atrium Health Lincoln,2021-12-06 16:30:00,Measures Submitted,2021-11-01,2021-11-30,6,2,0,0,0,0,0,0,0,Yes
340021,Atrium Health Cleveland,2021-12-06 16:27:00,Measures Submitted,2021-11-01,2021-11-30,3,2,0,0,0,0,1,0,0,Yes
340130,Atrium Health Union,2021-12-06 16:19:00,Measures Submitted,2021-11-01,2021-11-30,3,0,0,0,0,0,1,0,0,Yes
340098,Atrium Health Pineville,2021-12-06 16:16:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
340113,Carolinas Medical Center,2021-12-06 16:15:00,Measures Submitted,2021-11-01,2021-11-30,5,6,1,0,0,0,0,0,0,Yes
340001,Atrium Health Cabarrus,2021-12-06 16:11:00,Measures Submitted,2021-11-01,2021-11-30,5,2,0,0,0,0,1,1,0,Yes
330024,Mount Sinai Hospital,2021-12-06 13:02:00,Measures Submitted,2021-11-01,2021-11-30,5,0,0,0,0,0,0,0,0,Yes
330046,Mount Sinai Morningside Hospital,2021-12-06 12:56:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
330169,Mount Sinai Beth Israel Hospital,2021-12-06 12:55:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
380103,Kaiser Foundation Hospital - Westside,2021-12-06 11:06:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2021-12-06 11:05:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,Yes
520037,Marshfield Medical Center-Marshfield,2021-12-06 10:38:00,Measures Submitted,2021-11-01,2021-11-30,2,0,0,0,0,0,1,0,0,Yes
440082,Saint Thomas West Hospital,2021-12-06 10:32:00,Measures Submitted,2021-11-01,2021-11-30,3,0,0,0,0,0,1,0,0,Yes
440039,Vanderbilt University Medical Center,2021-12-05 13:02:00,Measures Submitted,2021-11-01,2021-11-30,2,0,0,0,0,0,1,0,0,Yes
50025,UC San Diego Health,2021-12-03 19:28:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
160082,UnityPoint Health System,2021-12-03 14:42:00,Measures Submitted,2021-11-01,2021-11-30,2,0,0,0,0,0,0,0,0,Yes
420078,Greenville Memorial Hospital,2021-12-02 17:23:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
100151,Mayo Clinic Florida,2021-12-02 10:47:00,Measures Submitted,2021-11-01,2021-11-30,33,2,2,0,0,0,3,0,0,Yes
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2021-12-02 10:37:00,Measures Submitted,2021-11-01,2021-11-30,18,4,3,0,0,0,1,0,0,Yes
460009,University of Utah Health and Huntsman Cancer Institute,2021-12-02 10:01:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
240057,Abbott Northwestern Hospital,2021-12-01 16:47:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2021-12-01 16:46:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2021-12-01 16:44:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2021-12-01 16:44:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
240106,Regions Hospital,2021-12-01 14:33:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
490007,Sentara Norfolk General Hospital,2021-12-01 11:19:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
220100,South Shore Health,2021-12-01 09:39:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
390048,Geisinger Lewistown Hospital,2021-12-01 09:26:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2021-12-01 09:25:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2021-12-01 09:25:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2021-12-01 09:24:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
220071,Massachusetts General Hospital,2021-12-01 08:57:00,Measures Submitted,2021-11-01,2021-11-30,6,4,2,0,0,0,0,0,0,Yes
260020,Mercy Hospital St. Louis,2021-12-01 08:56:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
150056,Indiana University Health Methodist Hospital,2021-12-01 08:03:00,Measures Submitted,2021-11-01,2021-11-30,0,0,0,0,0,0,0,0,0,No
240106,Regions Hospital,2021-11-17 14:59:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
140067,OSF Saint Francis Medical Center,2021-11-10 14:56:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
490007,Sentara Norfolk General Hospital,2021-11-09 15:29:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
440063,Johnson City Medical Center,2021-11-08 17:27:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
440012,Bristol Regional Medical Center,2021-11-08 17:24:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
440017,Holston Valley Medical Center,2021-11-08 17:24:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
440176,Indian Path Community Hospital,2021-11-08 17:22:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
320021,Presbyterian Hospital/Presbyterian Healthcare Services,2021-11-08 14:28:00,Measures Submitted,2021-10-01,2021-10-31,1,0,0,0,0,0,0,0,0,Yes
50025,UC San Diego Health,2021-11-08 11:44:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
330046,Mount Sinai Morningside Hospital,2021-11-08 08:53:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
330169,Mount Sinai Beth Israel Hospital,2021-11-08 08:51:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
330024,Mount Sinai Hospital,2021-11-08 08:49:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
380103,Kaiser Foundation Hospital - Westside,2021-11-06 11:08:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2021-11-06 11:07:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,Yes
220110,Brigham and Women's Hospital,2021-11-05 18:10:00,Measures Submitted,2021-10-01,2021-10-31,20,14,6,0,0,0,1,1,1,Yes
340069,WakeMed Health and Hospitals- Raleigh,2021-11-05 15:38:00,Measures Submitted,2021-10-01,2021-10-31,4,2,1,0,0,0,0,0,0,Yes
460009,University of Utah Health and Huntsman Cancer Institute,2021-11-05 15:32:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
340145,Atrium Health Lincoln,2021-11-05 15:28:00,Measures Submitted,2021-10-01,2021-10-31,1,2,0,0,0,0,0,0,0,Yes
340021,Atrium Health Cleveland,2021-11-05 15:25:00,Measures Submitted,2021-10-01,2021-10-31,6,3,1,0,0,0,3,1,1,Yes
340166,Atrium Health University,2021-11-05 15:22:00,Measures Submitted,2021-10-01,2021-10-31,3,2,0,0,0,0,0,1,0,Yes
340130,Atrium Health Union,2021-11-05 15:19:00,Measures Submitted,2021-10-01,2021-10-31,2,1,1,0,0,0,0,0,0,Yes
340098,Atrium Health Pineville,2021-11-05 15:16:00,Measures Submitted,2021-10-01,2021-10-31,5,1,1,0,0,0,0,0,0,Yes
340113,Carolinas Medical Center,2021-11-05 15:13:00,Measures Submitted,2021-10-01,2021-10-31,5,4,1,0,0,0,0,0,0,Yes
340001,Atrium Health Cabarrus,2021-11-05 15:09:00,Measures Submitted,2021-10-01,2021-10-31,5,2,0,0,0,0,1,0,0,Yes
340173,WakeMed Health and Hospitals- Cary,2021-11-05 14:08:00,Measures Submitted,2021-10-01,2021-10-31,3,1,0,0,0,0,0,0,0,Yes
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2021-11-05 12:22:00,Measures Submitted,2021-10-01,2021-10-31,6,10,2,0,0,0,0,2,0,Yes
50121,Hanford Community Hospital dba Adventist Health Hanford,2021-11-05 12:20:00,Measures Submitted,2021-10-01,2021-10-31,4,8,3,0,0,0,0,0,0,Yes
50301,Adventist Health Ukiah Valley,2021-11-05 12:17:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
50503,Scripps Memorial Hospital Encinitas,2021-11-04 16:35:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
240106,Regions Hospital,2021-11-04 14:46:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
220071,Massachusetts General Hospital,2021-11-04 12:58:00,Measures Submitted,2021-10-01,2021-10-31,10,5,3,0,0,0,1,0,0,Yes
330394,United Health Services Hospitals,2021-11-04 11:18:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
160082,UnityPoint Health System,2021-11-04 09:49:00,Measures Submitted,2021-10-01,2021-10-31,3,0,0,0,0,0,0,0,0,Yes
420078,Greenville Memorial Hospital,2021-11-02 15:33:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
100151,Mayo Clinic Florida,2021-11-02 10:12:00,Measures Submitted,2021-10-01,2021-10-31,26,1,1,0,0,0,5,0,0,Yes
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2021-11-01 17:13:00,Measures Submitted,2021-10-01,2021-10-31,19,3,3,0,0,0,2,0,0,Yes
520037,Marshfield Medical Center-Marshfield,2021-11-01 15:31:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
440082,Saint Thomas West Hospital,2021-11-01 15:07:00,Measures Submitted,2021-10-01,2021-10-31,4,0,0,0,0,0,0,0,0,Yes
260020,Mercy Hospital St. Louis,2021-11-01 11:26:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
240057,Abbott Northwestern Hospital,2021-11-01 11:24:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2021-11-01 11:21:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2021-11-01 11:20:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2021-11-01 11:18:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
440039,Vanderbilt University Medical Center,2021-11-01 10:36:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
390048,Geisinger Lewistown Hospital,2021-11-01 10:29:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2021-11-01 10:28:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2021-11-01 10:27:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
220100,South Shore Health,2021-11-01 10:27:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2021-11-01 10:27:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
150056,Indiana University Health Methodist Hospital,2021-11-01 08:02:00,Measures Submitted,2021-10-01,2021-10-31,0,0,0,0,0,0,0,0,0,No
320021,Presbyterian Hospital/Presbyterian Healthcare Services,2021-10-15 14:26:00,Measures Submitted,2021-09-01,2021-09-30,1,0,0,0,0,0,0,0,0,Yes
50301,Adventist Health Ukiah Valley,2021-10-14 12:49:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
490007,Sentara Norfolk General Hospital,2021-10-12 14:37:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
390048,Geisinger Lewistown Hospital,2021-10-12 10:15:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2021-10-12 10:14:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2021-10-12 10:14:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2021-10-12 10:13:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2021-10-07 17:03:00,Measures Submitted,2021-09-01,2021-09-30,2,9,0,0,0,0,1,1,0,Yes
50121,Hanford Community Hospital dba Adventist Health Hanford,2021-10-07 17:01:00,Measures Submitted,2021-09-01,2021-09-30,0,3,0,0,0,0,0,0,0,Yes
330394,United Health Services Hospitals,2021-10-07 13:44:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
380103,Kaiser Foundation Hospital - Westside,2021-10-07 10:51:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,Yes
140067,OSF Saint Francis Medical Center,2021-10-07 10:49:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
380091,Kaiser Sunnyside Medical Center,2021-10-07 10:45:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,Yes
220071,Massachusetts General Hospital,2021-10-06 17:57:00,Measures Submitted,2021-09-01,2021-09-30,7,3,3,0,0,0,0,0,0,Yes
340145,Atrium Health Lincoln,2021-10-06 16:12:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
340021,Atrium Health Cleveland,2021-10-06 16:10:00,Measures Submitted,2021-09-01,2021-09-30,3,1,0,0,0,0,0,0,0,Yes
340166,Atrium Health University,2021-10-06 16:05:00,Measures Submitted,2021-09-01,2021-09-30,5,3,0,0,0,0,0,0,0,Yes
340130,Atrium Health Union,2021-10-06 15:58:00,Measures Submitted,2021-09-01,2021-09-30,4,1,1,0,0,0,0,0,0,Yes
220110,Brigham and Women's Hospital,2021-10-06 15:57:00,Measures Submitted,2021-09-01,2021-09-30,19,13,6,0,0,0,0,0,0,Yes
340098,Atrium Health Pineville,2021-10-06 15:54:00,Measures Submitted,2021-09-01,2021-09-30,2,0,0,0,0,0,1,0,0,Yes
340113,Carolinas Medical Center,2021-10-06 15:50:00,Measures Submitted,2021-09-01,2021-09-30,14,7,3,0,0,0,2,0,0,Yes
340001,Atrium Health Cabarrus,2021-10-06 15:44:00,Measures Submitted,2021-09-01,2021-09-30,4,4,1,0,0,0,0,0,0,Yes
100151,Mayo Clinic Florida,2021-10-06 09:53:00,Measures Submitted,2021-09-01,2021-09-30,27,1,1,0,0,0,4,1,1,Yes
340173,WakeMed Health and Hospitals- Cary,2021-10-05 16:36:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,Yes
340069,WakeMed Health and Hospitals- Raleigh,2021-10-05 16:33:00,Measures Submitted,2021-09-01,2021-09-30,9,1,0,0,0,0,2,0,0,Yes
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2021-10-05 10:01:00,Measures Submitted,2021-09-01,2021-09-30,17,5,4,0,0,0,1,1,1,Yes
50025,UC San Diego Health,2021-10-04 13:55:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
50503,Scripps Memorial Hospital Encinitas,2021-10-04 13:55:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
160082,UnityPoint Health System,2021-10-04 12:43:00,Measures Submitted,2021-09-01,2021-09-30,3,0,0,0,0,0,0,0,0,No
440082,Saint Thomas West Hospital,2021-10-04 10:59:00,Measures Submitted,2021-09-01,2021-09-30,5,0,0,0,0,0,0,0,0,Yes
420078,Greenville Memorial Hospital,2021-10-04 10:30:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
440039,Vanderbilt University Medical Center,2021-10-01 15:54:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
220100,South Shore Health,2021-10-01 13:39:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
240057,Abbott Northwestern Hospital,2021-10-01 10:51:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2021-10-01 10:50:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2021-10-01 10:50:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2021-10-01 10:49:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
460009,University of Utah Health and Huntsman Cancer Institute,2021-10-01 10:20:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
330024,Mount Sinai Hospital,2021-10-01 09:50:00,Measures Submitted,2021-09-01,2021-09-30,4,0,0,0,0,0,0,0,0,Yes
330169,Mount Sinai Beth Israel Hospital,2021-10-01 09:37:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
330046,Mount Sinai Morningside Hospital,2021-10-01 09:36:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
520037,Marshfield Medical Center-Marshfield,2021-10-01 08:54:00,Measures Submitted,2021-09-01,2021-09-30,2,0,0,0,0,0,0,0,0,Yes
260020,Mercy Hospital St. Louis,2021-10-01 08:39:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
150056,Indiana University Health Methodist Hospital,2021-10-01 08:06:00,Measures Submitted,2021-09-01,2021-09-30,0,0,0,0,0,0,0,0,0,No
240057,Abbott Northwestern Hospital,2021-09-08 10:11:00,Measures Submitted,2021-08-01,2021-08-31,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2021-09-08 10:10:00,Measures Submitted,2021-08-01,2021-08-31,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2021-09-08 10:10:00,Measures Submitted,2021-08-01,2021-08-31,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2021-09-08 10:09:00,Measures Submitted,2021-08-01,2021-08-31,0,0,0,0,0,0,0,0,0,No
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2021-09-07 18:46:00,Measures Submitted,2021-08-01,2021-08-31,3,12,0,0,0,0,0,0,0,Yes
50121,Hanford Community Hospital dba Adventist Health Hanford,2021-09-07 18:44:00,Measures Submitted,2021-08-01,2021-08-31,4,11,2,0,0,0,0,1,0,Yes
50301,Adventist Health Ukiah Valley,2021-09-07 18:40:00,Measures Submitted,2021-08-01,2021-08-31,0,0,0,0,0,0,0,0,0,No
380103,Kaiser Foundation Hospital - Westside,2021-09-07 17:50:00,Measures Submitted,2021-08-01,2021-08-31,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2021-09-07 17:49:00,Measures Submitted,2021-08-01,2021-08-31,0,0,0,0,0,0,0,0,0,Yes
340173,WakeMed Health and Hospitals- Cary,2021-09-07 16:45:00,Measures Submitted,2021-08-01,2021-08-31,2,1,0,0,0,0,1,0,0,Yes
330046,Mount Sinai Morningside Hospital,2021-09-07 16:25:00,Measures Submitted,2021-08-01,2021-08-31,0,0,0,0,0,0,0,0,0,No
330169,Mount Sinai Beth Israel Hospital,2021-09-07 16:24:00,Measures Submitted,2021-08-01,2021-08-31,0,0,0,0,0,0,0,0,0,No
330024,Mount Sinai Hospital,2021-09-07 16:17:00,Measures Submitted,2021-08-01,2021-08-31,6,0,0,0,0,0,0,0,0,Yes
340069,WakeMed Health and Hospitals- Raleigh,2021-09-07 16:07:00,Measures Submitted,2021-08-01,2021-08-31,3,4,0,0,0,0,1,0,0,Yes
320021,Presbyterian Hospital/Presbyterian Healthcare Services,2021-09-07 12:58:00,Measures Submitted,2021-08-01,2021-08-31,0,0,0,0,0,0,0,0,0,No
50025,UC San Diego Health,2021-09-07 12:14:00,Measures Submitted,2021-08-01,2021-08-31,0,0,0,0,0,0,0,0,0,No
140067,OSF Saint Francis Medical Center,2021-09-07 10:12:00,Measures Submitted,2021-08-01,2021-08-31,0,0,0,0,0,0,0,0,0,No
460009,University of Utah Health and Huntsman Cancer Institute,2021-09-07 09:39:00,Measures Submitted,2021-08-01,2021-08-31,0,0,0,0,0,0,0,0,0,No
220110,Brigham and Women's Hospital,2021-09-06 12:01:00,Measures Submitted,2021-08-01,2021-08-31,23,19,8,0,0,0,0,0,0,Yes
220071,Massachusetts General Hospital,2021-09-05 07:02:00,Measures Submitted,2021-08-01,2021-08-31,3,1,0,0,0,0,0,0,0,Yes
160082,UnityPoint Health System,2021-09-03 19:49:00,Measures Submitted,2021-08-01,2021-08-31,1,0,0,0,0,0,0,0,0,Yes
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2021-09-03 12:56:00,Measures Submitted,2021-08-01,2021-08-31,19,2,2,0,0,0,3,0,0,Yes
100151,Mayo Clinic Florida,2021-09-03 12:45:00,Measures Submitted,2021-08-01,2021-08-31,19,4,3,0,0,0,1,0,0,Yes
